1.000000,0.248562
2.000000,0.262925
3.000000,0.253661
4.000000,0.251803
5.000000,0.253595
6.000000,0.257673
7.000000,0.244662
8.000000,0.244150
9.000000,0.232484
10.000000,0.232486
11.000000,0.225169
12.000000,0.222460
13.000000,0.215769
14.000000,0.212097
15.000000,0.211662
16.000000,0.225959
17.000000,0.207691
18.000000,0.205937
19.000000,0.204110
20.000000,0.205219
21.000000,0.203741
22.000000,0.205849
23.000000,0.203924
24.000000,0.203349
25.000000,0.203841
26.000000,0.204017
27.000000,0.219057
28.000000,0.203304
29.000000,0.206517
30.000000,0.203500
31.000000,0.205461
32.000000,0.202092
33.000000,0.202646
34.000000,0.203470
35.000000,0.204700
36.000000,0.203302
37.000000,0.201873
38.000000,0.242243
39.000000,0.203073
40.000000,0.201188
41.000000,0.200692
42.000000,0.202420
43.000000,0.210822
44.000000,0.205098
45.000000,0.210414
46.000000,0.201236
47.000000,0.200375
48.000000,0.200536
49.000000,0.205754
50.000000,0.200461
51.000000,0.203776
52.000000,0.209533
53.000000,0.273292
54.000000,0.249491
55.000000,0.251274
56.000000,0.283948
57.000000,0.268216
58.000000,0.271297
59.000000,0.261981
60.000000,0.203676
61.000000,0.204947
62.000000,0.203546
63.000000,0.205057
64.000000,0.203136
65.000000,0.205217
66.000000,0.203543
67.000000,0.208269
68.000000,0.201407
69.000000,0.204221
70.000000,0.203752
71.000000,0.205103
72.000000,0.202411
73.000000,0.204377
74.000000,0.203498
75.000000,0.215629
76.000000,0.202491
77.000000,0.202482
78.000000,0.202325
79.000000,0.201048
80.000000,0.201850
81.000000,0.203101
82.000000,0.199010
83.000000,0.200623
84.000000,0.255560
85.000000,0.202510
86.000000,0.207643
87.000000,0.202768
88.000000,0.205176
89.000000,0.202047
90.000000,0.201996
91.000000,0.201549
92.000000,0.203219
93.000000,0.201104
94.000000,0.202337
95.000000,0.201767
96.000000,0.200642
97.000000,0.201986
98.000000,0.201927
99.000000,0.201137
100.000000,0.200421
101.000000,0.200517
102.000000,0.202546
103.000000,0.202422
104.000000,0.205151
105.000000,0.201078
106.000000,0.201323
107.000000,0.203619
108.000000,0.209340
109.000000,0.254687
110.000000,0.201519
111.000000,0.285011
112.000000,0.266205
113.000000,0.263168
114.000000,0.258491
115.000000,0.252319
116.000000,0.297117
117.000000,0.266056
118.000000,0.283279
119.000000,0.266736
120.000000,0.299516
121.000000,0.205910
122.000000,0.201645
123.000000,0.203592
124.000000,0.205386
125.000000,0.202637
126.000000,0.200247
127.000000,0.203881
128.000000,0.202089
129.000000,0.192425
130.000000,0.198746
131.000000,0.201004
132.000000,0.199243
133.000000,0.202317
134.000000,0.202266
135.000000,0.202279
136.000000,0.201984
137.000000,0.200364
138.000000,0.202530
139.000000,0.202152
140.000000,0.202332
141.000000,0.203801
142.000000,0.244508
143.000000,0.300581
144.000000,0.268456
145.000000,0.207798
146.000000,0.205878
147.000000,0.259399
148.000000,0.293283
149.000000,0.268221
150.000000,0.270407
151.000000,0.201007
152.000000,0.200357
153.000000,0.200719
154.000000,0.199119
155.000000,0.287152
156.000000,0.262643
157.000000,0.266725
158.000000,0.267380
159.000000,0.257738
160.000000,0.197244
161.000000,0.205395
162.000000,0.201366
163.000000,0.266492
164.000000,0.205444
165.000000,0.203379
166.000000,0.206082
167.000000,0.201685
168.000000,0.205044
169.000000,0.205070
170.000000,0.202438
171.000000,0.204206
172.000000,0.203547
173.000000,0.205972
174.000000,0.202942
175.000000,0.202484
176.000000,0.204396
177.000000,0.202362
178.000000,0.203159
179.000000,0.208946
180.000000,0.202946
181.000000,0.200874
182.000000,0.217834
183.000000,0.200958
184.000000,0.270813
185.000000,0.201963
186.000000,0.204096
187.000000,0.308662
188.000000,0.249454
189.000000,0.199740
190.000000,0.201045
191.000000,0.202251
192.000000,0.199688
193.000000,0.205456
194.000000,0.202630
195.000000,0.251535
196.000000,0.304807
197.000000,0.269712
198.000000,0.202890
199.000000,0.204239
200.000000,0.255798
