1.000000,0.187154
2.000000,0.185526
3.000000,0.183401
4.000000,0.184140
5.000000,0.183470
6.000000,0.180722
7.000000,0.177794
8.000000,0.173604
9.000000,0.166667
10.000000,0.164015
11.000000,0.159438
12.000000,0.154289
13.000000,0.149658
14.000000,0.144532
15.000000,0.141136
16.000000,0.138574
17.000000,0.138777
18.000000,0.137716
19.000000,0.136925
20.000000,0.137111
21.000000,0.136637
22.000000,0.137056
23.000000,0.137402
24.000000,0.136200
25.000000,0.135608
26.000000,0.135641
27.000000,0.135837
28.000000,0.134507
29.000000,0.134846
30.000000,0.136449
31.000000,0.135919
32.000000,0.135522
33.000000,0.135663
34.000000,0.134956
35.000000,0.134458
36.000000,0.135183
37.000000,0.135163
38.000000,0.134542
39.000000,0.134607
40.000000,0.134201
41.000000,0.134215
42.000000,0.134223
43.000000,0.134030
44.000000,0.134457
45.000000,0.134650
46.000000,0.135050
47.000000,0.135210
48.000000,0.134929
49.000000,0.134418
50.000000,0.134860
51.000000,0.135077
52.000000,0.134651
53.000000,0.134939
54.000000,0.135011
55.000000,0.137247
56.000000,0.135949
57.000000,0.136042
58.000000,0.136333
59.000000,0.135314
60.000000,0.135077
61.000000,0.135118
62.000000,0.134846
63.000000,0.134420
64.000000,0.135909
65.000000,0.136117
66.000000,0.135079
67.000000,0.134449
68.000000,0.134637
69.000000,0.135720
70.000000,0.135331
71.000000,0.135237
72.000000,0.133495
73.000000,0.134791
74.000000,0.133754
75.000000,0.133051
76.000000,0.133217
77.000000,0.133352
78.000000,0.133930
79.000000,0.134010
80.000000,0.133544
81.000000,0.134615
82.000000,0.134641
83.000000,0.133200
84.000000,0.134504
85.000000,0.133328
86.000000,0.134450
87.000000,0.133802
88.000000,0.133723
89.000000,0.132202
90.000000,0.134035
91.000000,0.133680
92.000000,0.143370
93.000000,0.132982
94.000000,0.133725
95.000000,0.134106
96.000000,0.132165
97.000000,0.132056
98.000000,0.133542
99.000000,0.132810
100.000000,0.134633
101.000000,0.134953
102.000000,0.133663
103.000000,0.134959
104.000000,0.134684
105.000000,0.134969
106.000000,0.134716
107.000000,0.134587
108.000000,0.134233
109.000000,0.134712
110.000000,0.134626
111.000000,0.135291
112.000000,0.134929
113.000000,0.134985
114.000000,0.134265
115.000000,0.134731
116.000000,0.135123
117.000000,0.135418
118.000000,0.136246
119.000000,0.135400
120.000000,0.135951
121.000000,0.136013
122.000000,0.136840
123.000000,0.136109
124.000000,0.136274
125.000000,0.135995
126.000000,0.136953
127.000000,0.135680
128.000000,0.135857
129.000000,0.136673
130.000000,0.136042
131.000000,0.135125
132.000000,0.135311
133.000000,0.135492
134.000000,0.135367
135.000000,0.136753
136.000000,0.136195
137.000000,0.135679
138.000000,0.135960
139.000000,0.135897
140.000000,0.135765
141.000000,0.136043
142.000000,0.135897
143.000000,0.136419
144.000000,0.135274
145.000000,0.135296
146.000000,0.135555
147.000000,0.135112
148.000000,0.135825
149.000000,0.135490
150.000000,0.135614
151.000000,0.135177
152.000000,0.135079
153.000000,0.135739
154.000000,0.135706
155.000000,0.135439
156.000000,0.135272
157.000000,0.135307
158.000000,0.136000
159.000000,0.135174
160.000000,0.135085
161.000000,0.135425
162.000000,0.134888
163.000000,0.135646
164.000000,0.135253
165.000000,0.135677
166.000000,0.139915
167.000000,0.135862
168.000000,0.135587
169.000000,0.135527
170.000000,0.135767
171.000000,0.135991
172.000000,0.135219
173.000000,0.135402
174.000000,0.135094
175.000000,0.136506
176.000000,0.136224
177.000000,0.135967
178.000000,0.136500
179.000000,0.135799
180.000000,0.135668
181.000000,0.135819
182.000000,0.135572
183.000000,0.136095
184.000000,0.135478
185.000000,0.137936
186.000000,0.135147
187.000000,0.135601
188.000000,0.135748
189.000000,0.135752
190.000000,0.136013
191.000000,0.135905
192.000000,0.136547
193.000000,0.135931
194.000000,0.137210
195.000000,0.136075
196.000000,0.136559
197.000000,0.136326
198.000000,0.136123
199.000000,0.136001
200.000000,0.136527
